city_index,country,location_name,MAE,RMSE,SMAPE_%,R2
135,Luxembourg,Luxembourg,7.543941163849403,8.540654962636753,185.30439627602976,-5.191717166547245
136,Kuwait,Kuwait City,10.033768424028613,10.553959792130332,72.55283191150622,-6.14031056889199
137,Turkey,Yaren,6.722531750972673,8.166283702716918,137.78104751515585,-3.8387341946542985
138,Turkey,Ankara,11.609439166532356,12.63005347608279,183.07246693641193,-8.833042381032163
139,Tunisia,Tunis,2.711410535339769,3.6488575493033393,24.86306620097468,-0.7658800167259161
140,United Kingdom,London,8.651230963761096,9.475216031752364,184.27654158415402,-9.830372867138125
141,Brunei Darussalam,Bandar Seri Begawan,1.836168379854788,2.170068536619393,6.206702479433402,-0.7127275355780449
142,Bhutan,Thimphu,5.317263008472036,6.11036259326373,59.37719957690516,-3.77469089459046
143,Cambodia,Phnom Penh,4.26817938306079,4.9584948882018525,12.855765871125957,-1.9180554593804744
144,Barbados,Bridgetown,0.828481739992519,1.038259315312026,3.2730887054726514,-1.8613127371164437
145,Timor-Leste,Dili,0.6944513856758832,0.9448282986640646,2.575632505634562,-0.31763913499104257
146,Tonga,Nuku`Aloia,1.4792086459648075,1.789706678397044,5.3024488450429015,-0.5263405162023924
147,Trinidad and Tobago,Port Of Spain,0.9998119837097167,1.2559234418764766,4.248213325518363,-1.0012709067637044
148,Monaco,Monaco,5.124508427853307,5.95714008752597,67.5449376217028,-2.9100549564111238
149,Panama,Panama City,1.2755592551484383,1.786199489343237,5.1805679032994085,-0.3462084390564546
150,Chile,Santiago,2.8408620968381886,3.539683434247067,16.847354965866742,-1.0861142784069648
151,China,Beijing,4.12889133900959,5.204950285501757,60.3253462802609,0.5916173447881814
152,Dominican Republic,Santo Domingo,1.1085698514368547,1.502639594399901,5.109967714220907,-0.755126023170523
153,Croatia,Zagreb,4.546984591528283,5.469724360432047,126.35037292765617,-0.47724701376281087
154,Georgia,Tbilisi,5.931849351563387,7.139370484644079,129.57653621875292,-1.8417198793015013
155,Haiti,Port-Au-Prince,1.344342230461576,1.679916834068395,6.904417003960657,-0.04111781076016019
156,Gambia,Banjul,2.954479731633812,3.5938874823163283,15.499221470761782,-5.337987970582102
157,Saint Vincent and the Grenadines,Kingstown,1.2943021872371252,1.486204888322183,5.073930089008442,-4.998617589186742
