year_month,monthly_seasonal_max,monthly_seasonal_min,monthly_seasonal_mean,monthly_seasonal_std,point_count,monthly_seasonal_amplitude,city,feature
2025-10,17.968187033564178,-9.92111949530394,0.12144696720168971,5.778152005342148,31,27.88930652886812,Dakar,air_quality_PM2.5
2025-11,11.062708707313806,-8.464527875602617,0.2844946741827447,3.963286273198808,30,19.527236582916423,Dakar,air_quality_PM2.5
2025-12,7.968177971142183,-8.455870992202968,0.07950630878153307,4.255054922671817,31,16.42404896334515,Dakar,air_quality_PM2.5
2026-01,11.695165849794138,-11.454597977195904,-0.07068202454274289,5.82598779168553,31,23.149763826990043,Dakar,air_quality_PM2.5
2026-02,15.299271099195533,-10.646003213609722,-0.37335504696565514,6.673086240559119,28,25.945274312805253,Dakar,air_quality_PM2.5
2026-03,15.548428256929933,-10.130950924030232,-0.4282296252598388,6.464917897463651,31,25.679379180960165,Dakar,air_quality_PM2.5
2026-04,19.238496331220286,-13.911602630784095,-0.40452171230910755,7.917414129313115,30,33.15009896200438,Dakar,air_quality_PM2.5
2026-05,17.53899314374027,-8.410428910695867,2.899837402072183,6.134267631925258,15,25.949422054436138,Dakar,air_quality_PM2.5
2024-05,67.58229019757187,-27.63367257349978,11.355001402721179,28.758768725225053,16,95.21596277107164,Dakar,air_quality_PM10
2024-06,61.58878507237796,-46.612720653601215,-1.7196447837569504,25.376175297961836,30,108.20150572597917,Dakar,air_quality_PM10
2024-07,36.21899475900404,-31.76530931972523,-1.5987409145323834,16.14974909986756,31,67.98430407872927,Dakar,air_quality_PM10
2024-08,50.03919871487235,-26.108080009040464,-1.6680637941314407,15.830401477669435,31,76.14727872391282,Dakar,air_quality_PM10
2024-09,55.28773347256368,-31.58740595749523,-0.6697834274355328,18.534647108999792,30,86.87513943005891,Dakar,air_quality_PM10
2024-10,51.13521002790005,-34.56018335212538,-0.6602603200559334,20.32233404825298,31,85.69539338002542,Dakar,air_quality_PM10
2024-11,45.26345660805478,-44.83120272241975,-1.2517927340203177,24.4657046833916,30,90.09465933047453,Dakar,air_quality_PM10
2024-12,60.4049085864006,-61.5704727256885,0.43884516535408297,29.098735762536627,31,121.9753813120891,Dakar,air_quality_PM10
2025-01,84.12211913539916,-67.9493582737075,2.9061536996838093,36.009291032627765,31,152.07147740910665,Dakar,air_quality_PM10
2025-02,102.51844628215892,-66.6805558913053,4.8804827173831375,46.8144262116764,28,169.19900217346424,Dakar,air_quality_PM10
2025-03,161.58433962672754,-80.6293344086762,3.028497178508172,64.2531697998964,31,242.21367403540376,Dakar,air_quality_PM10
2025-04,231.86577124221216,-91.4983229482922,0.9427278683682313,77.74035053196297,30,323.3640941905044,Dakar,air_quality_PM10
2025-05,241.12736207167384,-102.82284012292558,-2.0467551891406406,76.32674584592188,31,343.95020219459946,Dakar,air_quality_PM10
2025-06,225.84206282613457,-91.14896096103026,-2.0729750986306033,66.45181007413935,30,316.9910237871648,Dakar,air_quality_PM10
2025-07,195.0828442602005,-72.95521960391532,-3.2258591372244707,48.026676583699,31,268.0380638641158,Dakar,air_quality_PM10
2025-08,154.37309812049364,-50.6758126216778,-0.31651737618720277,36.72395831979143,31,205.04891074217144,Dakar,air_quality_PM10
2025-09,107.39106739116636,-33.14030705580738,-0.2915893412388511,29.49793485829397,30,140.53137444697373,Dakar,air_quality_PM10
2025-10,60.093940529394565,-33.79766560080583,0.813687587077814,20.748447899651712,31,93.89160613020039,Dakar,air_quality_PM10
2025-11,24.550842549493865,-28.989170551228103,1.2788061380201705,14.651816263561225,30,53.540013100721964,Dakar,air_quality_PM10
2025-12,33.446332004882215,-30.801484081017755,-0.10892152502112487,20.48777342822187,31,64.24781608589997,Dakar,air_quality_PM10
2026-01,59.032867112911774,-46.45529675781791,-1.034930690775361,24.386168651267152,31,105.4881638707297,Dakar,air_quality_PM10
2026-02,77.33476795494552,-48.15813973782239,-1.361939107359671,29.38117001599023,28,125.49290769276791,Dakar,air_quality_PM10
2026-03,99.66941507243106,-46.97229552234366,-2.917554736792225,35.56137347884951,31,146.64171059477474,Dakar,air_quality_PM10
2026-04,154.54531718757468,-74.37203577143586,-2.218274105586306,48.69704122437494,30,228.91735295901054,Dakar,air_quality_PM10
2026-05,210.69243674371296,-27.371601395821475,27.377993533030445,60.30417671993584,15,238.06403813953443,Dakar,air_quality_PM10
2024-05,14.057246808065589,-5.011163390454433,4.282502549668914,5.50987937982911,16,19.06841019852002,Dakar,air_quality_Carbon_Monoxide
2024-06,9.980814260878503,-15.149699568369815,-0.46928714810014316,6.812119898090325,30,25.13051382924832,Dakar,air_quality_Carbon_Monoxide
2024-07,19.941778741402903,-16.62110076743664,-0.1436846951139386,7.998702923680317,31,36.56287950883954,Dakar,air_quality_Carbon_Monoxide
2024-08,27.427121098283106,-26.28967427594478,0.3367461775962621,13.541689602295902,31,53.716795374227885,Dakar,air_quality_Carbon_Monoxide
2024-09,41.65344271406796,-41.5939677749252,-0.509855525214818,21.06123039417759,30,83.24741048899315,Dakar,air_quality_Carbon_Monoxide
2024-10,63.83407651628402,-55.33695112722536,0.7729586797018831,26.13485783242429,31,119.17102764350938,Dakar,air_quality_Carbon_Monoxide
2024-11,79.04711582641497,-67.01493710898896,-0.07383027917694254,30.741948427708916,30,146.06205293540393,Dakar,air_quality_Carbon_Monoxide
2024-12,85.77025209379273,-52.891954866623344,0.6066313898581572,28.711324717654126,31,138.66220696041609,Dakar,air_quality_Carbon_Monoxide
2025-01,88.61130666128274,-38.30878201230425,0.2826343126292921,23.605906563765163,31,126.92008867358699,Dakar,air_quality_Carbon_Monoxide
2025-02,78.64314724515788,-28.542092340706837,0.2307066688648542,19.896361228112536,28,107.18523958586471,Dakar,air_quality_Carbon_Monoxide
2025-03,64.26298765980708,-19.849206178403666,-0.28632525051935376,18.01201099337427,31,84.11219383821074,Dakar,air_quality_Carbon_Monoxide
2025-04,39.07032498697003,-23.363691966306963,0.10619760761890014,15.389626919211372,30,62.434016953276995,Dakar,air_quality_Carbon_Monoxide
2025-05,41.571288522141465,-24.89306287703691,-0.44624134827861933,14.9072701241811,31,66.46435139917838,Dakar,air_quality_Carbon_Monoxide
2025-06,36.60543655559014,-25.05205011248447,-0.32992171574028073,14.14176840149488,30,61.65748666807461,Dakar,air_quality_Carbon_Monoxide
2025-07,33.29234113048951,-23.78494694352767,-0.7253864215622294,11.212362878013048,31,57.07728807401718,Dakar,air_quality_Carbon_Monoxide
2025-08,47.87360406960491,-19.42720625442879,-0.5226186491704964,12.726139574822524,31,67.3008103240337,Dakar,air_quality_Carbon_Monoxide
2025-09,44.53237384328485,-19.39662684339817,0.06214977250351222,13.616374761360385,30,63.929000686683025,Dakar,air_quality_Carbon_Monoxide
2025-10,28.03766129473292,-15.472617637985335,-0.060485563429488826,12.493694866821565,31,43.51027893271826,Dakar,air_quality_Carbon_Monoxide
2025-11,29.46003544955739,-15.199022774459008,0.19384048819834065,10.67227018381055,30,44.6590582240164,Dakar,air_quality_Carbon_Monoxide
2025-12,20.6556118261908,-12.451862493899462,1.0585602079967595,8.024043367507868,31,33.10747432009026,Dakar,air_quality_Carbon_Monoxide
2026-01,16.917114427974294,-10.388048507587548,0.19869462996537848,7.809282584304087,31,27.305162935561842,Dakar,air_quality_Carbon_Monoxide
2026-02,12.669330206123458,-12.215060829413474,-0.6152062452538688,6.50012183079554,28,24.884391035536932,Dakar,air_quality_Carbon_Monoxide
2026-03,9.912248744551995,-7.844589130064802,-0.09986157618418602,4.983590310297364,31,17.756837874616796,Dakar,air_quality_Carbon_Monoxide
2026-04,9.535181977835332,-8.265462196552404,-0.5068167691268696,4.59255682491482,30,17.800644174387735,Dakar,air_quality_Carbon_Monoxide
2026-05,14.402786962738556,-5.356405367497512,2.5836194586696863,5.7165099001695046,15,19.75919233023607,Dakar,air_quality_Carbon_Monoxide
2024-05,0.0017365306383673,-0.0058253526030637,-0.0023031646372401373,0.0020499945137604295,16,0.007561883241431,Dakar,visibility_km
2024-06,0.0126984419535716,-0.0037263534878783,0.0002966776792534433,0.004507904801855085,30,0.0164247954414499,Dakar,visibility_km
2024-07,0.0055251200612396,-0.004890344448864,0.0004622254648572404,0.002974211652728079,31,0.010415464510103601,Dakar,visibility_km
2024-08,0.0126034876103682,-0.0112971548049521,0.0005301096324417354,0.007089999418796528,31,0.0239006424153203,Dakar,visibility_km
2024-09,0.0874972107933984,-0.0615270697963689,-0.00013685303193242357,0.047215192796654086,30,0.1490242805897673,Dakar,visibility_km
2024-10,0.1530377866948693,-0.2606579838697249,0.00890106081289682,0.11735336244497327,31,0.41369577056459417,Dakar,visibility_km
2024-11,0.3560153648453588,-0.9880854345326548,0.054404383203144106,0.3597393618945142,30,1.3441007993780136,Dakar,visibility_km
2024-12,0.7325405090892501,-2.6262411281826465,-0.03786513324303823,0.8226071002592557,31,3.3587816372718966,Dakar,visibility_km
2025-01,1.146162679857001,-2.6549129286140096,0.005417393966923852,1.071999646698668,31,3.8010756084710104,Dakar,visibility_km
2025-02,1.495359769475083,-5.227297384775566,-0.31494980382742616,1.6783192305602384,28,6.7226571542506495,Dakar,visibility_km
2025-03,2.0588397948300146,-5.319808500218785,0.16822357859976106,1.430391840713788,31,7.3786482950488,Dakar,visibility_km
2025-04,1.1023603257315466,-5.338374740056085,0.09786164671677687,1.3154441102091605,30,6.440735065787631,Dakar,visibility_km
2025-05,1.1846943252975295,-6.828261441212763,-0.06991681867169634,1.9758009375271244,31,8.012955766510292,Dakar,visibility_km
2025-06,1.1800004939921651,-2.8908539840684884,0.09596482246890486,1.2370155675880672,30,4.070854478060653,Dakar,visibility_km
2025-07,0.6367749407106696,-2.056755404183124,0.005703784333203147,0.7291261265451072,31,2.693530344893794,Dakar,visibility_km
2025-08,0.3187596102119395,-1.1704083086186197,-0.026271684565987788,0.3951039925432974,31,1.489167918830559,Dakar,visibility_km
2025-09,0.0218895251436185,-0.2910117657675561,-0.009324373086240874,0.055879625885385226,30,0.3129012909111746,Dakar,visibility_km
2025-10,0.0101545287496467,-0.1415297688745414,-0.0021788088945550164,0.02604905362351146,31,0.1516842976241881,Dakar,visibility_km
2025-11,0.0013802963831487,-0.001763167591454,-0.00016756307645168363,0.0006620697844463361,30,0.0031434639746027,Dakar,visibility_km
2025-12,0.000522961130237,-0.0004135899481224,3.449650839274901e-05,0.00017418348289911496,31,0.0009365510783594,Dakar,visibility_km
2026-01,0.0001639503626054,-6.8226007941624e-05,-1.6992514755266907e-05,3.596684323127933e-05,31,0.000232176370547024,Dakar,visibility_km
2026-02,1.0595126216101187e-05,-1.973142610595791e-05,3.608417116764663e-07,6.944288111841861e-06,28,3.0326552322059095e-05,Dakar,visibility_km
2026-03,1.2657869152490132e-05,-8.557231582257819e-06,8.258813511346844e-07,3.753793387583668e-06,31,2.121510073474795e-05,Dakar,visibility_km
2026-04,1.81048895548819e-05,-6.41807613232153e-06,7.632228912480545e-07,5.046461689278613e-06,30,2.4522965687203427e-05,Dakar,visibility_km
2026-05,8.756318079098422e-06,-9.822333547628745e-06,-3.8599505545394155e-06,5.914799183645884e-06,15,1.8578651626727167e-05,Dakar,visibility_km
2024-05,0.8348935773848266,-0.5827023879121975,0.3596549587687973,0.37778573129386167,16,1.417595965297024,Dakar,uv_index
2024-06,0.7562502877233234,-1.7939987993371873,-0.046229976034590406,0.6002589455512211,30,2.550249087060511,Dakar,uv_index
2024-07,0.6664420773374815,-0.8824698350621605,-0.04043216624814633,0.42952180051004685,31,1.548911912399642,Dakar,uv_index
2024-08,0.9085283603371744,-0.9273564310825256,-0.027485276059973366,0.48478605420743,31,1.8358847914197,Dakar,uv_index
2024-09,1.779716723328543,-0.9876547396884828,0.018344511802697538,0.7488066095305592,30,2.767371463017026,Dakar,uv_index
2024-10,1.3767758069333835,-1.246435549198205,0.04093843211765476,0.6796516686260021,31,2.6232113561315886,Dakar,uv_index
2024-11,0.9527250723354036,-0.9137002128847108,-0.022028438910924184,0.5534645715466877,30,1.8664252852201144,Dakar,uv_index
2024-12,0.8687860142530871,-0.6993995277954294,-0.007641747319509488,0.3579817055354234,31,1.5681855420485165,Dakar,uv_index
2025-01,0.8002510404903904,-0.478326995135844,-0.012289362459001413,0.233398774813639,31,1.2785780356262344,Dakar,uv_index
2025-02,0.7954186406431265,-0.3621452338170363,0.011640584186645238,0.28599047110052067,28,1.1575638744601628,Dakar,uv_index
2025-03,0.5798436687007171,-0.6234221425057788,-0.022704158263782047,0.2425374172716555,31,1.2032658112064958,Dakar,uv_index
2025-04,0.3643253335297057,-0.4515834055064049,0.004418700951174654,0.20913880408521557,30,0.8159087390361106,Dakar,uv_index
2025-05,0.417313785466354,-0.5567137179850249,-0.001890581480475735,0.19985144998619805,31,0.9740275034513789,Dakar,uv_index
2025-06,0.721987083266537,-0.646419870546941,0.012300729794432235,0.21953955292228836,30,1.368406953813478,Dakar,uv_index
2025-07,0.9188067805796364,-0.3953878995342023,-0.0024420953627402086,0.21827764179838327,31,1.3141946801138387,Dakar,uv_index
2025-08,0.6235291778228786,-0.2419446371292817,0.00334987861478151,0.1494852662137423,31,0.8654738149521604,Dakar,uv_index
2025-09,0.4370983774317924,-0.0879682119625688,0.0028972450328823866,0.0989558818549471,30,0.5250665893943612,Dakar,uv_index
2025-10,0.1747408999251579,-0.0689675251468998,-0.0003605343767799591,0.051222278357638304,31,0.2437084250720577,Dakar,uv_index
2025-11,0.1041520075856061,-0.0629089689231766,-0.001467130260206903,0.035103426953183366,30,0.1670609765087827,Dakar,uv_index
2025-12,0.0499954659212953,-0.0378804821762807,0.00027117464753487105,0.01964123609325859,31,0.087875948097576,Dakar,uv_index
2026-01,0.0136993186054869,-0.0083529552018582,0.0003931275086171914,0.005691701360693025,31,0.0220522738073451,Dakar,uv_index
2026-02,0.000842409665264,-0.0007436157777909,0.00018572376236825,0.0005814720002650547,28,0.0015860254430549,Dakar,uv_index
2026-03,0.0004845899169158,-0.0001978470127189,7.376508556124919e-05,0.00016658109923585544,31,0.0006824369296347,Dakar,uv_index
2026-04,0.0013033332865222,-0.0003846210206295,5.692662268272063e-05,0.0004956497326360829,30,0.0016879543071516999,Dakar,uv_index
2026-05,-0.0002708960994886,-0.0007655568802381,-0.0005513181471133867,0.0001611244328877905,15,0.0004946607807495001,Dakar,uv_index
2024-05,2.368428553861176,-4.904007480383709,-0.37526964360293574,2.0924145613237157,16,7.272436034244885,Kyiv,temperature_celsius
2024-06,4.407352688627766,-7.372879922870647,0.13207263473710304,2.952989007794389,30,11.780232611498413,Kyiv,temperature_celsius
2024-07,3.415056448909996,-5.380066226779624,0.1933687408426659,2.3593111104044238,31,8.795122675689619,Kyiv,temperature_celsius
2024-08,4.641278208582444,-3.4921071650819897,0.09484136197498395,1.9829960638748758,31,8.133385373664435,Kyiv,temperature_celsius
2024-09,5.178577504807596,-3.4215878913727664,-0.030088733961422857,1.7047435893629477,30,8.600165396180362,Kyiv,temperature_celsius
2024-10,4.150555704521011,-2.268930429763872,-0.08557719661918127,1.3312038236700554,31,6.419486134284883,Kyiv,temperature_celsius
2024-11,2.865212404167424,-2.9221771620811143,-0.043971652010070916,1.4003003167051964,30,5.787389566248539,Kyiv,temperature_celsius
2024-12,2.3819255558976025,-3.496488241072145,0.017210469287960654,1.5708402622983613,31,5.878413796969747,Kyiv,temperature_celsius
2025-01,3.2934532344669067,-3.2373239462877312,0.1132809715566528,1.6011178520479799,31,6.530777180754638,Kyiv,temperature_celsius
2025-02,3.165677490968321,-3.1311352208718555,-0.13385110126190772,1.7812180418704289,28,6.296812711840177,Kyiv,temperature_celsius
2025-03,3.9663264248899663,-4.281399098262813,0.050664743418264095,2.4738964048652865,31,8.24772552315278,Kyiv,temperature_celsius
2025-04,6.04145182626955,-5.243121876697599,-0.06343793079381034,2.955713423455789,30,11.28457370296715,Kyiv,temperature_celsius
2025-05,6.558095859005704,-5.432665052295087,-0.11561353847787828,2.729445204122788,31,11.99076091130079,Kyiv,temperature_celsius
2025-06,5.327798424904663,-4.107811834292963,-0.11035430486713578,2.0841490954034017,30,9.435610259197626,Kyiv,temperature_celsius
2025-07,3.867031589321681,-3.733862805548376,-0.1551816635906685,2.0457373426013445,31,7.600894394870057,Kyiv,temperature_celsius
2025-08,4.30044950189486,-3.659420118345105,0.05329410440568347,2.0428673218239872,31,7.9598696202399655,Kyiv,temperature_celsius
2025-09,4.036400895770601,-2.9195294995329766,0.03960014656636018,1.6301346967310546,30,6.955930395303578,Kyiv,temperature_celsius
2025-10,4.079030869152569,-3.1189587087948443,0.11973091559321035,1.4369494458810275,31,7.197989577947413,Kyiv,temperature_celsius
2025-11,3.08976080568744,-2.6914329298405413,0.016644002326907027,1.5981656297440578,30,5.781193735527982,Kyiv,temperature_celsius
2025-12,4.958331104577521,-4.833995411982167,-0.033830440496280346,2.2605648490289867,31,9.792326516559688,Kyiv,temperature_celsius
2026-01,3.878922090217989,-7.442527291529237,0.054176562111952854,2.4755645686958445,31,11.321449381747225,Kyiv,temperature_celsius
2026-02,3.4496988667267874,-8.322908830864511,-0.15676145454982612,2.455775857748881,28,11.7726076975913,Kyiv,temperature_celsius
2026-03,2.998848246526604,-5.960178298047664,-0.11039021335341435,2.121789628565705,31,8.959026544574268,Kyiv,temperature_celsius
2026-04,4.803678724103014,-4.970977132038708,-0.07986589769554052,2.388607165447926,30,9.774655856141722,Kyiv,temperature_celsius
2026-05,6.830406527169245,-3.3162916051406306,1.37740613257608,3.16346625053219,15,10.146698132309876,Kyiv,temperature_celsius
2024-05,19.409245239929668,-12.553085378263932,-3.7918713134505158,8.526111740526606,16,31.962330618193597,Kyiv,humidity
2024-06,19.917673105801452,-9.727396532108436,0.006543981125253495,8.088489573398405,30,29.645069637909888,Kyiv,humidity
2024-07,16.893737935044847,-7.720932377722544,-0.045434457124628055,5.816346381477254,31,24.61467031276739,Kyiv,humidity
2024-08,14.327207121236963,-6.319889531647339,0.016434832341476833,4.698076119640517,31,20.6470966528843,Kyiv,humidity
2024-09,11.072925259140057,-7.021838327868076,0.10291189775133995,4.887506623989595,30,18.09476358700813,Kyiv,humidity
2024-10,11.620429014179816,-8.048882993229716,0.47165700028700364,5.668184084843569,31,19.66931200740953,Kyiv,humidity
2024-11,11.655114431847938,-10.962781693878584,0.4131881184933698,6.470078056662184,30,22.617896125726524,Kyiv,humidity
2024-12,10.32157028012712,-12.31936340456816,0.23547255334248537,6.8661459227896735,31,22.640933684695277,Kyiv,humidity
2025-01,11.162178455057225,-13.284355184197397,-0.0675582854031301,6.53885410989837,31,24.44653363925462,Kyiv,humidity
2025-02,10.779520265869502,-11.70580106090912,-0.214181798403493,5.618362711908671,28,22.485321326778624,Kyiv,humidity
2025-03,16.040970661333837,-9.819573790916117,-0.41625623379305443,5.405028758011423,31,25.860544452249954,Kyiv,humidity
2025-04,15.42229233208738,-8.192855970338842,-0.0479762201834415,5.945694534308114,30,23.61514830242622,Kyiv,humidity
2025-05,16.36003528674335,-7.27051690240209,0.006795688963571082,5.591266116193296,31,23.63055218914544,Kyiv,humidity
2025-06,11.635803961503692,-7.824357522396234,-0.0035803075119859844,4.078202208481676,30,19.460161483899924,Kyiv,humidity
2025-07,10.672822331384191,-7.936881309060682,0.28468425286369375,4.067002022593109,31,18.609703640444874,Kyiv,humidity
2025-08,12.717115813226664,-8.348920572245145,0.008373329742901742,5.014867847050734,31,21.06603638547181,Kyiv,humidity
2025-09,12.638292923559565,-9.517845505308136,-0.2125467822817689,5.210267300575445,30,22.1561384288677,Kyiv,humidity
2025-10,9.1982270609749,-10.08293238969467,-0.28075981969447533,4.875320172108682,31,19.28115945066957,Kyiv,humidity
2025-11,10.005937277261966,-8.762160951206864,-0.1171404213236958,4.409799619346771,30,18.76809822846883,Kyiv,humidity
2025-12,8.110454363456954,-8.533182244470101,0.08937406201454436,3.991567687441497,31,16.643636607927057,Kyiv,humidity
2026-01,5.236119212907257,-6.706277237576347,0.2498376784101545,3.2722527133997033,31,11.942396450483603,Kyiv,humidity
2026-02,6.231924633224792,-7.187792744837229,-0.43313980434712324,3.934811363738713,28,13.419717378062021,Kyiv,humidity
2026-03,13.976783524953497,-14.287086516148609,-0.3015363335699886,6.845956937335441,31,28.263870041102106,Kyiv,humidity
2026-04,21.2031192560997,-21.792554338132494,-0.30661106215479916,10.44239487107127,30,42.995673594232194,Kyiv,humidity
2026-05,29.173243714740742,-21.898071815340547,3.6492695635583074,14.241682851627878,15,51.07131553008129,Kyiv,humidity
2024-05,6.098433423521226,-2.0297669891797003,1.811636756673646,2.358130290982012,16,8.128200412700927,Kyiv,pressure_mb
2024-06,4.222222697011816,-7.335099441602369,-0.10389822313190258,3.0044139854532643,30,11.557322138614186,Kyiv,pressure_mb
2024-07,3.273857513322051,-6.195892153215177,-0.11473942056560243,2.332336741001273,31,9.46974966653723,Kyiv,pressure_mb
2024-08,3.679654521058388,-5.138299027027004,-0.07652025394204745,2.431900489379613,31,8.817953548085391,Kyiv,pressure_mb
2024-09,7.013461067934856,-6.536803083908162,0.11950992484133924,3.5129855920970803,30,13.550264151843018,Kyiv,pressure_mb
2024-10,12.601534046645746,-9.4929146869988,0.004961211710359699,4.364580658385407,31,22.094448733644548,Kyiv,pressure_mb
2024-11,9.08225187437008,-12.01899954518066,-0.02349843670710824,4.487966731691383,30,21.101251419550742,Kyiv,pressure_mb
2024-12,8.811171903355325,-12.33343855960193,0.014470392534110267,4.5045969041700875,31,21.144610462957253,Kyiv,pressure_mb
2025-01,9.954305425405089,-10.51013910477912,0.10062381587233939,4.506537840230634,31,20.46444453018421,Kyiv,pressure_mb
2025-02,10.02826331354222,-12.15570256239591,-0.13392402802752898,4.779641112882235,28,22.183965875938128,Kyiv,pressure_mb
2025-03,7.572347074836191,-12.49587767553739,-0.07557739405678957,4.069893436480654,31,20.06822475037358,Kyiv,pressure_mb
2025-04,4.2443921497929376,-9.112552320980337,-0.2828100041664094,3.0343664520024873,30,13.356944470773275,Kyiv,pressure_mb
2025-05,3.544537579199221,-3.618426285733253,-0.2597257643637678,1.6580862003650527,31,7.162963864932474,Kyiv,pressure_mb
2025-06,4.55717040034695,-3.703349991312849,-0.22099030856147733,2.020314441443853,30,8.2605203916598,Kyiv,pressure_mb
2025-07,3.819408195526308,-4.021297756727694,-0.0480916502886842,2.5627373879179913,31,7.840705952254003,Kyiv,pressure_mb
2025-08,4.495668312342309,-4.395815987395402,-0.05410335687428945,2.848827630389868,31,8.89148429973771,Kyiv,pressure_mb
2025-09,4.4154601642690805,-6.864560266633488,-0.054450454627582315,3.081480808015658,30,11.280020430902567,Kyiv,pressure_mb
2025-10,5.158848907729416,-8.781382912836444,0.10354110288234233,3.223847706709876,31,13.94023182056586,Kyiv,pressure_mb
2025-11,5.625193749034733,-8.454757427497071,-0.07164229573128374,3.559658726242222,30,14.079951176531804,Kyiv,pressure_mb
2025-12,6.972019338067324,-11.363111092383232,0.00384212208240153,4.154692804908256,31,18.335130430450555,Kyiv,pressure_mb
2026-01,7.12566757700481,-13.602689617393596,0.05679314599713162,4.796323071665644,31,20.728357194398406,Kyiv,pressure_mb
2026-02,6.10342674657563,-9.62882853353386,0.018595370840926457,4.570107551948258,28,15.732255280109488,Kyiv,pressure_mb
2026-03,8.938460692442552,-8.529178529993587,0.17617097665608997,4.168178463946769,31,17.46763922243614,Kyiv,pressure_mb
2026-04,13.502800042613584,-12.581188612863045,0.042497272023108226,5.1921160890369755,30,26.08398865547663,Kyiv,pressure_mb
2026-05,11.204696137162584,-11.13053725841857,0.2107654777469623,5.694593601299061,15,22.335233395581156,Kyiv,pressure_mb
2024-05,-0.0011914360533911,-0.0013510314864669,-0.0012691102388996125,4.8860939774192266e-05,16,0.00015959543307579984,Kyiv,precip_mm
2024-06,0.0323713529079588,-0.0011937196965247,3.501602001730322e-05,0.006107692917157777,30,0.0335650726044835,Kyiv,precip_mm
2024-07,0.0258585888890038,-0.0009656388482775,1.0297007443941978e-05,0.004797689078100711,31,0.0268242277372813,Kyiv,precip_mm
2024-08,0.0193509290375891,-0.0007371115096067,2.7155365138912958e-05,0.0035870290683654702,31,0.0200880405471958,Kyiv,precip_mm
2024-09,0.0128620461951787,-0.0004999735105875,3.261278829964666e-05,0.0024236367361445185,30,0.0133620197057662,Kyiv,precip_mm
2024-10,0.0072238501603423,-0.0003894501826412,5.56696367814516e-05,0.001487058671242772,31,0.0076133003429835,Kyiv,precip_mm
2024-11,0.006355960144782,-0.0003674552051691,-2.3551491441443338e-05,0.0012062368570679074,30,0.006723415349951099,Kyiv,precip_mm
2024-12,0.0095215126798881,-0.0004974773681535,2.923784794190646e-05,0.0018670656332189907,31,0.0100189900480416,Kyiv,precip_mm
2025-01,0.0064406871595859,-0.0005979523727086,-9.762181106790305e-06,0.0015059731955914951,31,0.0070386395322944995,Kyiv,precip_mm
2025-02,0.0098131567428346,-0.0004785725310622,0.0001467768608129449,0.001905582643596351,28,0.010291729273896799,Kyiv,precip_mm
2025-03,0.0090438144168522,-0.0993207956206923,-0.00513674287209805,0.01829825442230156,31,0.10836461003754451,Kyiv,precip_mm
2025-04,0.3142644750329633,-0.0653065865650772,0.00861106958607574,0.06655301782644106,30,0.3795710615980405,Kyiv,precip_mm
2025-05,0.971323460444197,-0.0925104017392847,0.01882624753596492,0.2586246574290779,31,1.0638338621834817,Kyiv,precip_mm
2025-06,0.8155156777944034,-0.1327206743214224,-0.011950907552546934,0.19786588264577648,30,0.9482363521158258,Kyiv,precip_mm
2025-07,1.743451615267772,-0.1359495584948812,0.007940223992669722,0.35056181451195706,31,1.879401173762653,Kyiv,precip_mm
2025-08,0.2824061961068551,-0.0992757357698494,-0.013887921387938876,0.08670921865579806,31,0.38168193187670446,Kyiv,precip_mm
2025-09,0.1602106277198217,-0.0411387287367857,-0.001158358690731204,0.040377053051727854,30,0.2013493564566074,Kyiv,precip_mm
2025-10,0.0804286463628738,-0.0279208703422676,-0.001610221421335787,0.021905875649260793,31,0.10834951670514141,Kyiv,precip_mm
2025-11,0.0572795346465608,-0.006147408085163,-0.00112974867884197,0.011337976217339053,30,0.06342694273172379,Kyiv,precip_mm
2025-12,0.0385217726625063,-0.0027991250207909,-0.00022354205534339357,0.007517468264084299,31,0.041320897683297206,Kyiv,precip_mm
2026-01,0.0250927145358523,-0.001983441919847,-0.00013761614395632908,0.005375627476122939,31,0.0270761564556993,Kyiv,precip_mm
2026-02,0.0118450431854952,-0.001654816647291,-4.825419795347504e-05,0.003780339874829417,28,0.0134998598327862,Kyiv,precip_mm
2026-03,0.0138066867646839,-0.0015547715601444,-0.00019303531600642256,0.0035706239004825594,31,0.0153614583248283,Kyiv,precip_mm
2026-04,0.0188417179207012,-0.0144325650676348,-0.0001646374976494667,0.005409366890988674,30,0.033274282988336,Kyiv,precip_mm
2026-05,0.0090629156612176,-0.0010777927375143,0.0003418553685760267,0.003497925242137009,15,0.0101407083987319,Kyiv,precip_mm
2024-05,4.613474746027596,-4.226623206647165,-0.5187004070099979,2.9644467496999924,16,8.84009795267476,Kyiv,wind_kph
2024-06,17.337030949846014,-5.690371984515675,0.006629232843560806,4.405993369261799,30,23.02740293436169,Kyiv,wind_kph
2024-07,13.23266449623281,-4.41706022238685,0.07769684390203349,3.5328398965590733,31,17.64972471861966,Kyiv,wind_kph
2024-08,9.14871822914121,-4.791336322950798,0.15965282147066062,3.351917449603817,31,13.940054552092008,Kyiv,wind_kph
2024-09,6.530988920263787,-6.532597802222291,0.03687656035272222,3.338779904859509,30,13.063586722486079,Kyiv,wind_kph
2024-10,7.539268587617251,-8.508481804488857,-0.08044693223304825,3.270350654780808,31,16.04775039210611,Kyiv,wind_kph
2024-11,6.654457008324594,-9.851347783651102,-0.1451496842188294,3.408032985116008,30,16.505804791975695,Kyiv,wind_kph
