city_index,MSE,MAE,RMSE,SMAPE_%,R2
155,0.7319060322994497,0.554063812207697,0.8555150684233737,111.05231201982222,0.43770055082252746
156,0.7619109150635475,0.5934370562861402,0.8728750856013405,110.3086711434892,0.30063389033494015
157,0.0917999013106741,0.20010292675085328,0.3029849852891626,96.80730857453116,0.3297914911469704
158,0.3173821279072433,0.4186588356982408,0.5633667792009424,104.31387069932543,0.3505408387530269
159,0.10330954477044575,0.21249091406606513,0.32141802185074464,100.62363210067949,0.5624761511253611
160,1.549955815321197,0.9292803370295595,1.2449722146783826,97.51500572554605,0.39412920424325315
161,0.15735823866915427,0.2750919312048567,0.3966840539637991,101.22317003404181,0.39792736920858485
162,0.028247889422492744,0.12632947301608788,0.16807108443302418,121.44713202819204,0.26426500199854985
163,1.4124146409784206,0.8300765314051336,1.1884505210476457,103.13760401032077,0.22899404972154747
164,0.14065370068615646,0.2739546866810058,0.37503826562919745,106.83471507218837,0.37488740808811194
165,0.8744346870156228,0.6584499114105244,0.9351121253708684,97.66869372589638,0.5022815071479767
166,0.275505737428858,0.3601500699158663,0.5248864043094067,92.83881075006406,0.4209312631248574
167,0.08229415207406797,0.20937119162921775,0.28686957328038115,110.07119941340906,0.12919627699090153
168,0.23267049639552426,0.32003247399105456,0.48235930217579953,104.15384110158837,0.5426311325393225
169,0.2532310360979959,0.3396983600154193,0.5032206634250982,109.07093100590663,0.4380756591083609
170,1.8591501603668927,0.9971566180255296,1.3635065677754885,116.37510313019621,0.2255038091588899
171,1.417540751448654,0.909915052746158,1.19060520385586,108.82388162343577,0.3823743126109652
172,0.12579773903946864,0.26183945408702763,0.35467976970708187,114.97941043588185,0.18614271223187018
173,0.17191557509084707,0.2924463618410068,0.41462703130747164,120.15605414514717,0.12755336291846509
174,0.6119212582908287,0.5776669738803997,0.7822539602270024,109.34424739746946,0.22560121921780585
175,0.051691657891718215,0.16485503533161283,0.22735799500285495,103.7163536861597,0.26546387105767943
176,0.20917795516814405,0.33858708887883254,0.45735976557644864,106.06013835630333,0.2300264849576349
177,0.34949886335796326,0.44383308699981633,0.5911842888287571,107.9338535945927,0.3172069185885965
178,0.4401648980696209,0.47793092716163427,0.6634492430243786,107.05224141084516,0.18511966596537555
179,0.28453615921713327,0.4096911049944981,0.5334193090029018,100.10129166257184,0.4163470852600937
180,0.2133846076457432,0.35580206966886385,0.461935718088289,93.7955352402492,0.5654548035838485
181,2.160474496599536,1.0169085982518482,1.4698552638268627,95.43472989997076,0.12272807376469586
