city_index,country,location_name,MSE,MAE,RMSE,SMAPE_%,R2
144,Barbados,Bridgetown,0.4782873866371459,0.5596994857788085,0.6915832463537169,2.187850251820288,-0.26952887540915293
145,Timor-Leste,Dili,0.4863167806556605,0.4999431419372557,0.6973641664551316,1.8607469086259458,0.2821892536447811
146,Tonga,Nuku`Aloia,8.212801683524376,2.5277399024963385,2.865798611822606,9.489549223882143,-2.9136235718595316
147,Trinidad and Tobago,Port Of Spain,0.7062091885107498,0.7127404136657716,0.8403625339761107,3.0014780864595254,0.10398988479562199
148,Monaco,Monaco,4.2439674371109115,1.5127590751647946,2.0600891818343476,14.333643581016482,0.5323948577681763
149,Panama,Panama City,2.4426437224665003,1.1260269699096677,1.562895941023106,4.594835013352908,-0.030653099189408284
150,Chile,Santiago,3.434054264632081,1.4027243614196772,1.8531201430646855,8.919675978369979,0.4282365330715848
151,China,Beijing,18.025308867573898,3.2437082610130306,4.2456223180558466,48.068616574442686,0.7282829867156866
152,Dominican Republic,Santo Domingo,1.1313846598351376,0.7853715515136719,1.0636656710805035,3.5528377318704214,0.12055449205376123
153,Croatia,Zagreb,6.966954929242201,2.063979746758938,2.6394989920896355,66.00320594459691,0.655994616296115
154,Georgia,Tbilisi,11.039598985762558,2.5487666561603546,3.3225891990678833,41.396539192983084,0.3845188956350013
155,Haiti,Port-Au-Prince,2.2716370562760404,1.1041316261291505,1.5071950956249958,5.661083240133416,0.16196287836631906
156,Gambia,Banjul,1.7162308241503572,1.0229274520874023,1.3100499319302135,4.86615239394542,0.15783312315507203
157,Saint Vincent and the Grenadines,Kingstown,0.4260176696730353,0.5068248710632323,0.6527002908479782,1.9411955294399823,-0.15696818923802236
158,Sierra Leone,Freetown,0.9909367449810423,0.8044873008728026,0.9954580578713713,3.2159456109536695,0.1760485513983603
159,Suriname,Paramaribo,0.7575500753701635,0.6581703033447265,0.8703735263495573,2.810075866265493,0.15858714698242804
160,San Marino,San Marino,5.9240089052818075,1.9988610305786134,2.4339286976577204,26.601915265667092,0.5043620586813182
161,Antigua and Barbuda,Saint John's,1.0705110352378713,0.7262040786743162,1.0346550319975596,2.976569739701751,-0.24140394350466776
162,Dominica,Roseau,0.2936333654635442,0.4049312820434571,0.5418794750343883,1.6081890398098184,-1.786318278519928
163,Cuba,Havana,9.914160569956678,2.2728838787078858,3.148676002696479,12.506473843489513,0.11750060618940572
164,Guyana,Georgetown,0.6087226770081542,0.6134982643127441,0.780206816817281,2.576565552172673,0.27694411045802014
